transaction_id,transaction_date,region,category,revenue,refunded,refund_amount
TX-0006219,2025-02-10,North West,Training,146.84,0,0.0
TX-0006220,2025-02-10,London,Training,247.42,0,0.0
TX-0006221,2025-02-10,Yorkshire,Consulting,656.56,0,0.0
TX-0006222,2025-02-10,Yorkshire,Subscription,62.62,0,0.0
TX-0006223,2025-02-10,London,Training,385.47,0,0.0
TX-0006224,2025-02-10,Yorkshire,Training,209.3,0,0.0
TX-0006225,2025-02-10,London,Consulting,100.0,0,0.0
TX-0006226,2025-02-11,Yorkshire,Consulting,445.66,0,0.0
TX-0006227,2025-02-11,East Midlands,Training,288.4,0,0.0
TX-0006228,2025-02-11,East Midlands,Training,315.14,0,0.0
TX-0006229,2025-02-11,Yorkshire,Consulting,513.86,0,0.0
TX-0006230,2025-02-11,North West,Training,189.5,0,0.0
TX-0006231,2025-02-11,West Midlands,Training,291.51,0,0.0
TX-0006232,2025-02-11,London,Training,134.26,0,0.0
TX-0006233,2025-02-11,West Midlands,Subscription,50.62,0,0.0
TX-0006234,2025-02-11,London,Consulting,296.18,0,0.0
TX-0006235,2025-02-11,West Midlands,Subscription,89.28,0,0.0
TX-0006236,2025-02-11,London,Subscription,33.85,0,0.0
TX-0006237,2025-02-11,London,Subscription,57.24,0,0.0
TX-0006238,2025-02-12,West Midlands,Training,175.25,0,0.0
TX-0006239,2025-02-12,West Midlands,Training,222.45,0,0.0
TX-0006240,2025-02-12,London,Subscription,58.57,0,0.0
TX-0006241,2025-02-12,London,Training,258.5,0,0.0
TX-0006242,2025-02-12,Yorkshire,Training,85.99,0,0.0
TX-0006243,2025-02-12,London,Training,177.97,0,0.0
TX-0006244,2025-02-12,West Midlands,Consulting,548.24,0,0.0
TX-0006245,2025-02-12,Yorkshire,Training,278.06,0,0.0
TX-0006246,2025-02-12,London,Training,152.42,0,0.0
TX-0006247,2025-02-13,West Midlands,Subscription,92.64,0,0.0
TX-0006248,2025-02-13,East Midlands,Training,196.98,0,0.0
TX-0006249,2025-02-13,Yorkshire,Training,80.39,0,0.0
TX-0006250,2025-02-13,London,Consulting,155.38,0,0.0
TX-0006251,2025-02-13,Yorkshire,Training,268.9,0,0.0
TX-0006252,2025-02-13,London,Training,317.35,0,0.0
TX-0006253,2025-02-13,West Midlands,Training,259.7,0,0.0
TX-0006254,2025-02-13,North West,Training,229.57,0,0.0
TX-0006255,2025-02-13,West Midlands,Subscription,56.5,0,0.0
TX-0006256,2025-02-13,London,Training,153.39,0,0.0
TX-0006257,2025-02-13,North West,Training,183.85,0,0.0
TX-0006258,2025-02-13,East Midlands,Training,198.31,0,0.0
TX-0006259,2025-02-13,East Midlands,Training,128.41,0,0.0
TX-0006260,2025-02-14,East Midlands,Subscription,71.12,0,0.0
TX-0006261,2025-02-14,East Midlands,Training,217.81,0,0.0
TX-0006262,2025-02-14,London,Training,186.5,0,0.0
TX-0006263,2025-02-14,North West,Training,320.44,0,0.0
TX-0006264,2025-02-14,North West,Training,159.24,0,0.0
TX-0006265,2025-02-14,Yorkshire,Consulting,502.3,0,0.0
TX-0006266,2025-02-14,Yorkshire,Subscription,60.15,0,0.0
TX-0006267,2025-02-14,London,Training,283.49,0,0.0
TX-0006268,2025-02-14,Yorkshire,Training,369.61,0,0.0
TX-0006269,2025-02-14,London,Subscription,62.36,0,0.0
TX-0006270,2025-02-14,London,Subscription,52.7,0,0.0
TX-0006271,2025-02-14,London,Subscription,40.14,0,0.0
TX-0006272,2025-02-14,North West,Consulting,850.6,0,0.0
TX-0006273,2025-02-14,West Midlands,Training,220.89,0,0.0
TX-0006274,2025-02-14,London,Training,226.2,0,0.0
TX-0006275,2025-02-15,Yorkshire,Subscription,35.33,0,0.0
TX-0006276,2025-02-15,North West,Training,255.81,0,0.0
TX-0006277,2025-02-15,West Midlands,Training,267.78,0,0.0
TX-0006278,2025-02-15,Yorkshire,Subscription,45.37,0,0.0
TX-0006279,2025-02-15,East Midlands,Subscription,67.02,0,0.0
TX-0006280,2025-02-15,West Midlands,Training,190.46,1,84.02
TX-0006281,2025-02-15,London,Training,153.56,0,0.0
TX-0006282,2025-02-16,London,Consulting,520.07,0,0.0
TX-0006283,2025-02-16,Yorkshire,Training,244.82,0,0.0
TX-0006284,2025-02-16,East Midlands,Training,82.92,0,0.0
TX-0006285,2025-02-16,London,Training,279.97,0,0.0
TX-0006286,2025-02-16,North West,Subscription,65.68,0,0.0
TX-0006287,2025-02-16,East Midlands,Consulting,421.7,0,0.0
TX-0006288,2025-02-16,London,Training,107.49,0,0.0
TX-0006289,2025-02-16,London,Subscription,54.12,0,0.0
TX-0006290,2025-02-16,North West,Subscription,117.95,0,0.0
TX-0006291,2025-02-16,London,Training,224.52,0,0.0
TX-0006292,2025-02-16,London,Training,289.87,0,0.0
TX-0006293,2025-02-16,West Midlands,Subscription,52.92,0,0.0
TX-0006294,2025-02-16,North West,Subscription,91.15,0,0.0
TX-0006295,2025-02-16,Yorkshire,Training,246.87,0,0.0
TX-0006296,2025-02-17,East Midlands,Subscription,95.71,0,0.0
TX-0006297,2025-02-17,East Midlands,Subscription,86.18,0,0.0
TX-0006298,2025-02-17,Yorkshire,Training,278.65,0,0.0
TX-0006299,2025-02-17,West Midlands,Subscription,99.05,0,0.0
TX-0006300,2025-02-17,Yorkshire,Subscription,37.56,0,0.0
TX-0006301,2025-02-17,West Midlands,Training,283.58,0,0.0
TX-0006302,2025-02-17,London,Training,324.94,0,0.0
TX-0006303,2025-02-17,London,Training,219.49,0,0.0
TX-0006304,2025-02-17,West Midlands,Subscription,64.72,0,0.0
TX-0006305,2025-02-17,North West,Consulting,499.5,0,0.0
TX-0006306,2025-02-17,Yorkshire,Training,170.45,0,0.0
TX-0006307,2025-02-17,London,Subscription,80.77,0,0.0
TX-0006308,2025-02-17,North West,Training,161.09,0,0.0
TX-0006309,2025-02-17,London,Training,384.81,0,0.0
TX-0006310,2025-02-17,London,Training,62.64,0,0.0
TX-0006311,2025-02-17,East Midlands,Subscription,71.9,0,0.0
TX-0006312,2025-02-17,North West,Subscription,46.75,0,0.0
TX-0006313,2025-02-18,North West,Subscription,81.88,0,0.0
TX-0006314,2025-02-18,London,Training,298.59,0,0.0
TX-0006315,2025-02-18,London,Training,214.66,0,0.0
TX-0006316,2025-02-18,East Midlands,Training,153.83,0,0.0
TX-0006317,2025-02-18,West Midlands,Consulting,502.09,0,0.0
TX-0006318,2025-02-18,North West,Consulting,528.18,0,0.0
TX-0006319,2025-02-18,North West,Subscription,48.25,1,35.5
TX-0006320,2025-02-18,West Midlands,Training,195.59,0,0.0
TX-0006321,2025-02-18,North West,Training,294.92,0,0.0
TX-0006322,2025-02-18,London,Training,221.29,1,69.0
TX-0006323,2025-02-18,Yorkshire,Subscription,51.65,0,0.0
TX-0006324,2025-02-18,London,Training,184.84,0,0.0
TX-0006325,2025-02-18,East Midlands,Training,167.94,0,0.0
TX-0006326,2025-02-18,East Midlands,Subscription,61.16,0,0.0
TX-0006327,2025-02-18,West Midlands,Subscription,64.44,0,0.0
TX-0006328,2025-02-18,North West,Consulting,496.01,0,0.0
TX-0006329,2025-02-18,West Midlands,Subscription,93.61,0,0.0
TX-0006330,2025-02-18,East Midlands,Consulting,371.27,0,0.0
TX-0006331,2025-02-18,East Midlands,Training,202.76,0,0.0
TX-0006332,2025-02-18,East Midlands,Subscription,15.0,0,0.0
TX-0006333,2025-02-19,London,Consulting,275.35,1,218.02
TX-0006334,2025-02-19,East Midlands,Training,309.99,0,0.0
TX-0006335,2025-02-19,West Midlands,Consulting,762.98,0,0.0
TX-0006336,2025-02-19,East Midlands,Subscription,91.19,0,0.0
TX-0006337,2025-02-19,North West,Training,241.62,0,0.0
TX-0006338,2025-02-19,North West,Consulting,700.7,0,0.0
TX-0006339,2025-02-19,East Midlands,Consulting,143.91,0,0.0
TX-0006340,2025-02-19,East Midlands,Consulting,684.18,0,0.0
TX-0006341,2025-02-19,East Midlands,Training,353.35,0,0.0
TX-0006342,2025-02-19,London,Training,227.22,0,0.0
TX-0006343,2025-02-19,West Midlands,Subscription,116.6,0,0.0
TX-0006344,2025-02-19,London,Training,191.73,0,0.0
TX-0006345,2025-02-19,West Midlands,Subscription,15.8,0,0.0
TX-0006346,2025-02-19,West Midlands,Training,212.11,0,0.0
TX-0006347,2025-02-19,North West,Training,407.76,0,0.0
TX-0006348,2025-02-19,West Midlands,Consulting,381.38,0,0.0
TX-0006349,2025-02-19,West Midlands,Training,149.09,0,0.0
TX-0006350,2025-02-19,East Midlands,Subscription,40.74,0,0.0
TX-0006351,2025-02-19,East Midlands,Subscription,61.62,0,0.0
TX-0006352,2025-02-19,London,Training,254.12,0,0.0
TX-0006353,2025-02-20,Yorkshire,Training,384.99,0,0.0
TX-0006354,2025-02-20,West Midlands,Training,203.53,0,0.0
TX-0006355,2025-02-20,Yorkshire,Training,232.6,0,0.0
TX-0006356,2025-02-20,London,Training,154.88,0,0.0
TX-0006357,2025-02-20,East Midlands,Training,50.0,0,0.0
TX-0006358,2025-02-20,Yorkshire,Consulting,468.24,0,0.0
TX-0006359,2025-02-20,East Midlands,Training,282.38,0,0.0
TX-0006360,2025-02-20,London,Training,165.0,0,0.0
TX-0006361,2025-02-20,East Midlands,Training,413.49,0,0.0
TX-0006362,2025-02-20,Yorkshire,Training,219.64,0,0.0
TX-0006363,2025-02-20,East Midlands,Consulting,596.11,0,0.0
TX-0006364,2025-02-20,London,Training,166.35,0,0.0
TX-0006365,2025-02-20,North West,Training,300.34,0,0.0
TX-0006366,2025-02-20,West Midlands,Training,155.96,0,0.0
TX-0006367,2025-02-20,London,Training,251.49,0,0.0
TX-0006368,2025-02-20,London,Subscription,74.82,0,0.0
TX-0006369,2025-02-20,London,Subscription,81.77,0,0.0
TX-0006370,2025-02-20,East Midlands,Subscription,61.32,0,0.0
TX-0006371,2025-02-20,East Midlands,Subscription,91.39,0,0.0
TX-0006372,2025-02-20,North West,Consulting,378.74,0,0.0
TX-0006373,2025-02-21,West Midlands,Subscription,94.11,0,0.0
TX-0006374,2025-02-21,West Midlands,Training,202.89,0,0.0
TX-0006375,2025-02-21,London,Subscription,72.04,0,0.0
TX-0006376,2025-02-21,London,Subscription,52.37,0,0.0
TX-0006377,2025-02-21,London,Training,204.18,0,0.0
TX-0006378,2025-02-21,Yorkshire,Consulting,438.59,0,0.0
TX-0006379,2025-02-21,London,Training,318.74,0,0.0
TX-0006380,2025-02-21,London,Training,83.73,0,0.0
TX-0006381,2025-02-21,Yorkshire,Training,144.17,0,0.0
TX-0006382,2025-02-21,North West,Consulting,522.15,0,0.0
TX-0006383,2025-02-21,London,Subscription,35.32,0,0.0
TX-0006384,2025-02-22,Yorkshire,Training,238.27,0,0.0
TX-0006385,2025-02-22,Yorkshire,Training,170.99,0,0.0
TX-0006386,2025-02-22,West Midlands,Subscription,76.84,0,0.0
TX-0006387,2025-02-23,East Midlands,Training,166.68,0,0.0
TX-0006388,2025-02-23,West Midlands,Training,217.76,0,0.0
TX-0006389,2025-02-23,West Midlands,Training,193.24,0,0.0
TX-0006390,2025-02-23,London,Training,326.16,0,0.0
TX-0006391,2025-02-23,West Midlands,Training,206.19,0,0.0
TX-0006392,2025-02-23,West Midlands,Training,198.84,0,0.0
TX-0006393,2025-02-23,East Midlands,Training,324.27,0,0.0
TX-0006394,2025-02-24,London,Consulting,481.81,0,0.0
TX-0006395,2025-02-24,East Midlands,Subscription,86.73,0,0.0
TX-0006396,2025-02-24,London,Training,271.35,0,0.0
TX-0006397,2025-02-24,London,Training,237.05,0,0.0
TX-0006398,2025-02-24,East Midlands,Consulting,560.61,0,0.0
TX-0006399,2025-02-24,East Midlands,Consulting,488.48,0,0.0
TX-0006400,2025-02-24,North West,Subscription,37.07,0,0.0
TX-0006401,2025-02-24,London,Consulting,597.31,0,0.0
TX-0006402,2025-02-24,North West,Training,138.27,0,0.0
TX-0006403,2025-02-24,East Midlands,Consulting,186.77,1,179.78
TX-0006404,2025-02-24,North West,Training,272.55,0,0.0
TX-0006405,2025-02-24,North West,Training,281.04,0,0.0
TX-0006406,2025-02-24,West Midlands,Training,215.49,0,0.0
TX-0006407,2025-02-24,London,Training,208.22,0,0.0
TX-0006408,2025-02-24,West Midlands,Training,223.17,0,0.0
TX-0006409,2025-02-24,Yorkshire,Training,321.08,0,0.0
TX-0006410,2025-02-24,East Midlands,Training,314.83,0,0.0
TX-0006411,2025-02-24,Yorkshire,Subscription,22.12,0,0.0
TX-0006412,2025-02-24,North West,Consulting,466.9,0,0.0
TX-0006413,2025-02-24,Yorkshire,Training,192.77,0,0.0
TX-0006414,2025-02-24,North West,Subscription,68.73,0,0.0
TX-0006415,2025-02-24,Yorkshire,Subscription,31.77,0,0.0
TX-0006416,2025-02-24,East Midlands,Training,298.28,0,0.0
TX-0006417,2025-02-24,North West,Training,365.13,0,0.0
TX-0006418,2025-02-25,London,Consulting,584.2,0,0.0
TX-0006419,2025-02-25,East Midlands,Training,229.34,0,0.0
TX-0006420,2025-02-25,West Midlands,Consulting,385.92,0,0.0
TX-0006421,2025-02-25,Yorkshire,Subscription,58.31,0,0.0
TX-0006422,2025-02-25,North West,Subscription,86.04,0,0.0
TX-0006423,2025-02-25,East Midlands,Consulting,508.41,0,0.0
TX-0006424,2025-02-25,Yorkshire,Subscription,25.18,0,0.0
TX-0006425,2025-02-25,West Midlands,Subscription,59.12,0,0.0
TX-0006426,2025-02-25,West Midlands,Training,198.73,0,0.0
TX-0006427,2025-02-25,Yorkshire,Training,182.37,0,0.0
TX-0006428,2025-02-25,London,Subscription,53.38,0,0.0
TX-0006429,2025-02-25,Yorkshire,Subscription,76.51,0,0.0
TX-0006430,2025-02-25,London,Training,119.91,0,0.0
TX-0006431,2025-02-25,North West,Training,249.92,0,0.0
TX-0006432,2025-02-25,London,Training,66.84,0,0.0
TX-0006433,2025-02-26,North West,Training,148.79,0,0.0
TX-0006434,2025-02-26,Yorkshire,Subscription,89.07,0,0.0
TX-0006435,2025-02-26,West Midlands,Training,218.54,0,0.0
TX-0006436,2025-02-26,North West,Consulting,234.92,0,0.0
TX-0006437,2025-02-26,East Midlands,Training,149.65,0,0.0
TX-0006438,2025-02-26,East Midlands,Subscription,34.7,0,0.0
TX-0006439,2025-02-26,East Midlands,Consulting,397.1,0,0.0
TX-0006440,2025-02-26,London,Training,90.11,0,0.0
TX-0006441,2025-02-26,East Midlands,Training,138.83,1,105.24
TX-0006442,2025-02-26,London,Training,311.23,0,0.0
TX-0006443,2025-02-26,Yorkshire,Training,272.1,0,0.0
TX-0006444,2025-02-26,London,Training,163.21,0,0.0
TX-0006445,2025-02-26,Yorkshire,Consulting,756.1,1,544.04
TX-0006446,2025-02-26,Yorkshire,Training,273.77,0,0.0
TX-0006447,2025-02-26,North West,Consulting,452.2,0,0.0
TX-0006448,2025-02-26,East Midlands,Consulting,317.46,0,0.0
TX-0006449,2025-02-26,North West,Training,372.61,0,0.0
TX-0006450,2025-02-26,Yorkshire,Subscription,59.74,0,0.0
TX-0006451,2025-02-26,Yorkshire,Consulting,314.18,0,0.0
TX-0006452,2025-02-26,Yorkshire,Training,156.28,0,0.0
TX-0006453,2025-02-26,East Midlands,Subscription,33.61,0,0.0
TX-0006454,2025-02-26,North West,Subscription,61.17,0,0.0
TX-0006455,2025-02-26,London,Subscription,77.9,0,0.0
TX-0006456,2025-02-26,Yorkshire,Consulting,214.11,0,0.0
TX-0006457,2025-02-27,London,Consulting,365.69,0,0.0
TX-0006458,2025-02-27,Yorkshire,Consulting,412.23,0,0.0
TX-0006459,2025-02-27,North West,Consulting,492.0,0,0.0
TX-0006460,2025-02-27,West Midlands,Subscription,22.18,0,0.0
TX-0006461,2025-02-27,East Midlands,Training,283.8,0,0.0
TX-0006462,2025-02-27,East Midlands,Training,87.0,1,40.12
TX-0006463,2025-02-27,North West,Subscription,43.63,0,0.0
TX-0006464,2025-02-27,Yorkshire,Training,127.26,0,0.0
TX-0006465,2025-02-27,Yorkshire,Training,253.64,0,0.0
TX-0006466,2025-02-27,East Midlands,Training,280.96,0,0.0
TX-0006467,2025-02-27,North West,Training,185.11,0,0.0
TX-0006468,2025-02-27,North West,Training,205.74,0,0.0
TX-0006469,2025-02-27,London,Subscription,60.56,0,0.0
TX-0006470,2025-02-27,London,Consulting,660.17,0,0.0
TX-0006471,2025-02-27,London,Training,216.82,0,0.0
TX-0006472,2025-02-27,East Midlands,Training,183.18,0,0.0
TX-0006473,2025-02-27,West Midlands,Training,171.79,0,0.0
TX-0006474,2025-02-28,West Midlands,Training,267.28,0,0.0
TX-0006475,2025-02-28,East Midlands,Training,316.66,0,0.0
TX-0006476,2025-02-28,Yorkshire,Training,235.55,1,220.44
TX-0006477,2025-02-28,London,Consulting,637.88,0,0.0
TX-0006478,2025-02-28,East Midlands,Training,163.19,0,0.0
TX-0006479,2025-02-28,West Midlands,Training,310.4,0,0.0
TX-0006480,2025-02-28,London,Subscription,31.37,0,0.0
TX-0006481,2025-02-28,East Midlands,Consulting,427.48,0,0.0
TX-0006482,2025-02-28,Yorkshire,Subscription,58.93,0,0.0
TX-0006483,2025-02-28,Yorkshire,Subscription,67.11,0,0.0
TX-0006484,2025-02-28,North West,Consulting,472.71,0,0.0
TX-0006485,2025-03-01,North West,Training,196.67,0,0.0
TX-0006486,2025-03-01,West Midlands,Training,216.29,0,0.0
TX-0006487,2025-03-01,Yorkshire,Training,274.94,0,0.0
TX-0006488,2025-03-01,West Midlands,Subscription,35.45,0,0.0
TX-0006489,2025-03-01,North West,Training,200.63,0,0.0
TX-0006490,2025-03-01,West Midlands,Subscription,55.15,0,0.0
TX-0006491,2025-03-01,West Midlands,Training,201.04,0,0.0
TX-0006492,2025-03-01,London,Consulting,370.29,0,0.0
TX-0006493,2025-03-01,West Midlands,Training,433.78,0,0.0
TX-0006494,2025-03-01,East Midlands,Training,261.1,0,0.0
TX-0006495,2025-03-01,London,Consulting,421.09,0,0.0
TX-0006496,2025-03-01,London,Subscription,88.65,0,0.0
TX-0006497,2025-03-01,North West,Subscription,51.37,0,0.0
TX-0006498,2025-03-01,London,Training,187.25,0,0.0
TX-0006499,2025-03-02,London,Subscription,89.03,0,0.0
TX-0006500,2025-03-02,West Midlands,Consulting,250.48,0,0.0
TX-0006501,2025-03-02,London,Training,230.55,0,0.0
TX-0006502,2025-03-02,London,Subscription,58.75,0,0.0
TX-0006503,2025-03-02,Yorkshire,Consulting,376.59,0,0.0
TX-0006504,2025-03-02,London,Consulting,281.26,0,0.0
TX-0006505,2025-03-02,East Midlands,Subscription,48.03,0,0.0
TX-0006506,2025-03-03,London,Training,223.97,0,0.0
TX-0006507,2025-03-03,London,Subscription,64.17,0,0.0
TX-0006508,2025-03-03,East Midlands,Training,276.81,1,113.37
TX-0006509,2025-03-03,North West,Training,260.05,0,0.0
TX-0006510,2025-03-03,North West,Consulting,425.03,0,0.0
TX-0006511,2025-03-03,East Midlands,Training,203.96,0,0.0
TX-0006512,2025-03-03,North West,Training,312.41,0,0.0
TX-0006513,2025-03-03,North West,Training,259.98,0,0.0
TX-0006514,2025-03-03,Yorkshire,Training,131.85,0,0.0
TX-0006515,2025-03-03,Yorkshire,Training,50.0,0,0.0
TX-0006516,2025-03-03,Yorkshire,Consulting,286.87,0,0.0
TX-0006517,2025-03-03,London,Subscription,62.85,0,0.0
TX-0006518,2025-03-03,London,Training,155.15,0,0.0
TX-0006519,2025-03-03,East Midlands,Training,299.94,0,0.0
TX-0006520,2025-03-03,London,Training,166.59,0,0.0
TX-0006521,2025-03-03,London,Training,310.14,0,0.0
TX-0006522,2025-03-04,West Midlands,Consulting,347.34,0,0.0
TX-0006523,2025-03-04,West Midlands,Training,238.91,0,0.0
TX-0006524,2025-03-04,North West,Training,354.41,0,0.0
TX-0006525,2025-03-04,West Midlands,Training,166.63,0,0.0
TX-0006526,2025-03-04,North West,Subscription,55.64,0,0.0
TX-0006527,2025-03-04,London,Training,241.6,0,0.0
TX-0006528,2025-03-04,West Midlands,Training,224.88,0,0.0
TX-0006529,2025-03-04,London,Training,131.13,0,0.0
TX-0006530,2025-03-04,West Midlands,Training,234.36,0,0.0
TX-0006531,2025-03-04,London,Subscription,37.27,0,0.0
TX-0006532,2025-03-04,West Midlands,Subscription,53.12,0,0.0
TX-0006533,2025-03-04,London,Training,53.44,0,0.0
TX-0006534,2025-03-04,West Midlands,Consulting,342.21,0,0.0
TX-0006535,2025-03-04,Yorkshire,Training,269.55,0,0.0
TX-0006536,2025-03-04,London,Training,244.08,0,0.0
TX-0006537,2025-03-04,Yorkshire,Consulting,297.21,0,0.0
TX-0006538,2025-03-04,West Midlands,Training,173.09,0,0.0
TX-0006539,2025-03-05,West Midlands,Consulting,548.93,0,0.0
TX-0006540,2025-03-05,Yorkshire,Subscription,66.71,0,0.0
TX-0006541,2025-03-05,North West,Training,223.21,0,0.0
TX-0006542,2025-03-05,West Midlands,Training,143.67,0,0.0
TX-0006543,2025-03-05,London,Training,135.25,0,0.0
TX-0006544,2025-03-05,London,Subscription,72.95,0,0.0
TX-0006545,2025-03-05,West Midlands,Consulting,552.17,0,0.0
TX-0006546,2025-03-05,North West,Subscription,90.76,0,0.0
TX-0006547,2025-03-05,Yorkshire,Training,114.32,0,0.0
TX-0006548,2025-03-05,North West,Consulting,127.08,0,0.0
TX-0006549,2025-03-05,North West,Subscription,26.21,0,0.0
TX-0006550,2025-03-05,East Midlands,Training,277.26,0,0.0
TX-0006551,2025-03-05,London,Subscription,51.97,0,0.0
TX-0006552,2025-03-05,West Midlands,Training,60.48,0,0.0
TX-0006553,2025-03-05,London,Training,248.64,0,0.0
TX-0006554,2025-03-05,Yorkshire,Training,299.32,0,0.0
TX-0006555,2025-03-05,East Midlands,Consulting,100.0,1,55.38
TX-0006556,2025-03-05,North West,Consulting,532.72,0,0.0
TX-0006557,2025-03-05,North West,Training,339.32,0,0.0
TX-0006558,2025-03-05,Yorkshire,Training,117.54,0,0.0
TX-0006559,2025-03-05,Yorkshire,Consulting,873.09,0,0.0
TX-0006560,2025-03-05,West Midlands,Consulting,692.64,0,0.0
TX-0006561,2025-03-05,East Midlands,Consulting,615.72,0,0.0
TX-0006562,2025-03-05,London,Training,225.7,0,0.0
TX-0006563,2025-03-05,North West,Training,314.27,0,0.0
TX-0006564,2025-03-06,North West,Training,123.01,1,75.66
TX-0006565,2025-03-06,Yorkshire,Training,216.66,0,0.0
TX-0006566,2025-03-06,East Midlands,Consulting,520.53,0,0.0
TX-0006567,2025-03-06,West Midlands,Consulting,400.33,0,0.0
TX-0006568,2025-03-06,East Midlands,Training,136.3,0,0.0
TX-0006569,2025-03-06,West Midlands,Training,280.93,0,0.0
TX-0006570,2025-03-06,West Midlands,Training,255.8,0,0.0
TX-0006571,2025-03-06,Yorkshire,Training,163.56,0,0.0
TX-0006572,2025-03-06,London,Training,238.26,0,0.0
TX-0006573,2025-03-06,London,Training,50.0,0,0.0
TX-0006574,2025-03-06,North West,Subscription,63.67,0,0.0
TX-0006575,2025-03-06,East Midlands,Training,219.45,0,0.0
TX-0006576,2025-03-06,London,Subscription,31.78,0,0.0
TX-0006577,2025-03-06,West Midlands,Training,225.06,0,0.0
TX-0006578,2025-03-06,North West,Training,283.08,0,0.0
TX-0006579,2025-03-06,Yorkshire,Training,263.47,0,0.0
TX-0006580,2025-03-06,East Midlands,Training,201.89,0,0.0
TX-0006581,2025-03-06,London,Training,323.47,0,0.0
TX-0006582,2025-03-06,London,Training,208.54,0,0.0
TX-0006583,2025-03-07,West Midlands,Consulting,461.71,0,0.0
TX-0006584,2025-03-07,North West,Training,287.18,0,0.0
TX-0006585,2025-03-07,North West,Training,187.87,0,0.0
TX-0006586,2025-03-07,London,Training,241.61,0,0.0
TX-0006587,2025-03-07,West Midlands,Subscription,34.65,0,0.0
TX-0006588,2025-03-07,West Midlands,Training,281.1,0,0.0
TX-0006589,2025-03-07,North West,Training,194.15,1,80.22
TX-0006590,2025-03-07,East Midlands,Training,292.06,0,0.0
TX-0006591,2025-03-07,London,Subscription,58.6,0,0.0
TX-0006592,2025-03-07,West Midlands,Training,121.7,0,0.0
TX-0006593,2025-03-07,East Midlands,Training,189.18,0,0.0
TX-0006594,2025-03-07,West Midlands,Subscription,47.38,0,0.0
TX-0006595,2025-03-07,London,Subscription,62.77,0,0.0
TX-0006596,2025-03-07,London,Subscription,58.87,0,0.0
TX-0006597,2025-03-07,London,Training,331.91,0,0.0
TX-0006598,2025-03-07,London,Subscription,62.73,0,0.0
TX-0006599,2025-03-07,London,Training,305.9,0,0.0
TX-0006600,2025-03-07,North West,Subscription,66.78,0,0.0
TX-0006601,2025-03-07,London,Training,130.35,0,0.0
TX-0006602,2025-03-08,West Midlands,Training,201.24,0,0.0
TX-0006603,2025-03-08,West Midlands,Training,187.82,0,0.0
TX-0006604,2025-03-08,London,Subscription,84.67,0,0.0
TX-0006605,2025-03-08,Yorkshire,Consulting,405.19,0,0.0
TX-0006606,2025-03-08,East Midlands,Training,309.28,0,0.0
TX-0006607,2025-03-08,London,Subscription,51.71,0,0.0
TX-0006608,2025-03-08,Yorkshire,Consulting,464.64,0,0.0
TX-0006609,2025-03-08,Yorkshire,Subscription,34.09,0,0.0
TX-0006610,2025-03-08,East Midlands,Subscription,64.24,0,0.0
TX-0006611,2025-03-09,West Midlands,Training,360.92,0,0.0
TX-0006612,2025-03-09,West Midlands,Training,362.17,0,0.0
TX-0006613,2025-03-09,London,Subscription,78.8,0,0.0
TX-0006614,2025-03-09,West Midlands,Training,175.34,0,0.0
TX-0006615,2025-03-09,Yorkshire,Subscription,75.98,0,0.0
TX-0006616,2025-03-09,London,Training,229.39,0,0.0
TX-0006617,2025-03-09,London,Consulting,345.84,0,0.0
TX-0006618,2025-03-09,Yorkshire,Training,220.35,0,0.0
TX-0006619,2025-03-10,Yorkshire,Training,219.5,0,0.0
TX-0006620,2025-03-10,West Midlands,Consulting,643.87,0,0.0
TX-0006621,2025-03-10,London,Training,419.49,0,0.0
TX-0006622,2025-03-10,London,Training,273.78,0,0.0
TX-0006623,2025-03-10,West Midlands,Subscription,35.19,0,0.0
TX-0006624,2025-03-10,London,Subscription,45.18,0,0.0
TX-0006625,2025-03-10,East Midlands,Training,331.56,0,0.0
TX-0006626,2025-03-10,London,Training,140.64,0,0.0
TX-0006627,2025-03-10,Yorkshire,Subscription,27.65,0,0.0
TX-0006628,2025-03-10,Yorkshire,Subscription,77.7,0,0.0
TX-0006629,2025-03-10,North West,Consulting,462.44,0,0.0
TX-0006630,2025-03-10,North West,Training,226.76,0,0.0
TX-0006631,2025-03-10,London,Training,261.47,0,0.0
TX-0006632,2025-03-10,London,Training,200.5,0,0.0
TX-0006633,2025-03-10,West Midlands,Training,200.86,0,0.0
TX-0006634,2025-03-10,Yorkshire,Subscription,49.91,0,0.0
TX-0006635,2025-03-10,Yorkshire,Subscription,40.07,0,0.0
TX-0006636,2025-03-11,East Midlands,Training,202.29,0,0.0
TX-0006637,2025-03-11,Yorkshire,Subscription,83.98,0,0.0
TX-0006638,2025-03-11,East Midlands,Training,183.7,0,0.0
TX-0006639,2025-03-11,West Midlands,Training,248.79,0,0.0
TX-0006640,2025-03-11,London,Training,277.27,0,0.0
TX-0006641,2025-03-11,North West,Training,225.27,0,0.0
TX-0006642,2025-03-11,Yorkshire,Subscription,84.14,0,0.0
TX-0006643,2025-03-11,North West,Training,231.19,0,0.0
TX-0006644,2025-03-11,London,Subscription,65.59,0,0.0
TX-0006645,2025-03-11,London,Subscription,49.85,0,0.0
TX-0006646,2025-03-11,West Midlands,Training,211.16,0,0.0
TX-0006647,2025-03-11,North West,Consulting,558.94,0,0.0
TX-0006648,2025-03-11,North West,Subscription,53.59,0,0.0
